Date,Ecopetrol,Bancolombia,Grupo Aval,Tecnoglass
2020-02-18,9.3919095993042,28.26213264465332,5.962610244750977,7.515693664550781
2020-02-19,9.716097831726074,28.6767578125,6.010311603546143,7.422213077545166
2020-02-20,9.611214637756348,28.19474983215332,5.948983192443848,7.440907955169678
2020-02-21,9.630282402038574,26.023134231567383,5.928537368774414,7.3287353515625
2020-02-24,9.244118690490723,25.095396041870117,5.874023914337158,7.216559410095215
2020-02-25,9.120162963867188,25.385648727416992,5.867209434509277,6.814600944519043
2020-02-26,8.996211051940918,25.35972785949707,5.751363277435303,6.767862319946289
2020-02-27,8.4813232421875,25.05912208557129,5.621429443359375,6.693078994750977
2020-02-28,8.414576530456543,24.60821533203125,5.559881210327148,6.814600944519043
2020-03-02,8.486089706420898,24.14693832397461,5.59407377243042,5.702203750610352
2020-03-03,8.338297843933105,23.33323097229004,5.525686264038086,5.169375419616699
2020-03-04,8.638650894165039,23.84633445739746,5.566717624664307,5.141332149505615
2020-03-05,8.552835464477539,23.14146614074707,5.477815628051758,4.860896110534668
2020-03-06,7.82341194152832,22.084157943725586,5.265814781188965,4.767417907714844
2020-03-09,5.811541557312012,17.870498657226562,4.643489837646484,4.47763204574585
2020-03-10,6.016542911529541,18.97444725036621,4.650330543518066,4.384153842926025
2020-03-11,5.420609474182129,17.15007972717285,4.267359733581543,4.253283500671387
2020-03-12,4.619675159454346,15.03547477722168,3.5766515731811523,3.7671937942504883
2020-03-13,5.163166522979736,15.14431095123291,4.069037914276123,3.66436767578125
2020-03-16,3.9426956176757812,12.060511589050293,3.2073614597320557,2.7015364170074463
2020-03-17,3.809206485748291,12.723917961120605,3.1116180419921875,2.869797468185425
2020-03-18,3.1846673488616943,10.640409469604492,2.537165403366089,2.243490219116211
2020-03-19,3.332458972930908,9.862982749938965,2.564521551132202,2.3369691371917725
2020-03-20,3.4278085231781006,9.85779857635498,2.4551010131835938,2.4397950172424316
2020-03-23,3.4135055541992188,8.587996482849121,2.284132719039917,2.1406633853912354
2020-03-24,3.7138571739196777,8.971529006958008,2.379875659942627,2.7015364170074463
2020-03-25,4.1810688972473145,11.588872909545898,2.7901978492736816,3.1782779693603516
2020-03-26,4.805607318878174,13.599822044372559,3.2278759479522705,3.5895843505859375
2020-03-27,4.395604133605957,12.506561279296875,3.063746690750122,4.01958703994751
2020-03-30,4.338394641876221,12.846879005432129,2.9748425483703613,3.377882957458496
2020-03-31,4.5338616371154785,13.27226734161377,2.995359420776367,3.631929636001587
2020-04-01,4.295487403869629,12.559736251831055,2.8243916034698486,2.785106658935547
2020-04-02,4.881885528564453,12.846879005432129,2.8791024684906006,2.8133342266082764
2020-04-03,5.320492744445801,12.953224182128906,3.0227150917053223,2.6345603466033936
2020-04-06,5.353864669799805,14.01138973236084,3.221036672592163,2.916834592819214
2020-04-07,5.401539325714111,14.101783752441406,3.262071371078491,2.8980166912078857
2020-04-08,5.725727081298828,14.31980037689209,3.2552313804626465,2.973290205001831
2020-04-09,5.682820796966553,14.846222877502441,3.2380435466766357,3.2743828296661377
2020-04-13,5.515957832336426,14.718605041503906,3.3411667346954346,3.2273364067077637
2020-04-14,5.449214935302734,15.128046035766602,3.2999181747436523,3.123835325241089
2020-04-15,5.105956554412842,14.96320629119873,3.2999181747436523,3.057971715927124
2020-04-16,5.058281898498535,14.463370323181152,3.210545063018799,3.039153814315796
2020-04-17,5.210841655731201,14.835590362548828,3.231168746948242,3.0767905712127686
2020-04-20,5.0106072425842285,14.521858215332031,3.1899187564849854,3.0297443866729736
2020-04-21,4.689628601074219,13.213777542114258,3.03179931640625,2.992108106613159
2020-04-22,4.934531211853027,12.921318054199219,3.0592963695526123,2.982699155807495
2020-04-23,5.127327919006348,12.894730567932129,2.887427568435669,3.2743828296661377
2020-04-24,4.955374717712402,12.772429466247559,2.7843058109283447,3.161472797393799
2020-04-27,5.075220108032227,12.985129356384277,2.770555257797241,3.312018632888794
2020-04-28,5.3513875007629395,13.46369457244873,2.8186795711517334,3.434337615966797
2020-04-29,5.538971900939941,13.835914611816406,2.949301242828369,3.7260212898254395
2020-04-30,5.445179462432861,13.878456115722656,2.9036717414855957,3.801295280456543
2020-05-01,4.903266906738281,13.336077690124512,2.751574993133545,3.8483402729034424
2020-05-04,5.148169994354248,13.479647636413574,2.8207104206085205,3.7260212898254395
2020-05-05,5.24717378616333,12.958540916442871,2.8207104206085205,3.773066997528076
2020-05-06,5.085641860961914,12.70862102508545,2.779229164123535,3.810704231262207
2020-05-07,5.221119403839111,13.12869930267334,2.7584896087646484,3.7260212898254395
2020-05-08,5.580657958984375,13.293538093566895,2.8207104206085205,3.923614740371704
2020-05-11,5.497286319732666,13.043619155883789,2.723921298980713,3.8859777450561523
2020-05-12,5.356597900390625,12.740528106689453,2.7723164558410645,3.838930606842041
2020-05-13,5.0595879554748535,11.996089935302734,2.6824402809143066,3.4813830852508545
2020-05-14,5.101273536682129,11.953547477722168,2.6202192306518555,3.368473768234253
2020-05-15,5.174223899841309,12.129022598266602,2.654785633087158,3.30260968208313
2020-05-18,5.497286319732666,12.767115592956543,2.786142587661743,3.4625651836395264
2020-05-19,5.3670196533203125,12.18751335144043,2.730835199356079,3.2837908267974854
2020-05-20,5.554604530334473,12.479972839355469,2.799969434738159,3.38729190826416
2020-05-21,5.492076396942139,12.522513389587402,2.8276243209838867,3.4625651836395264
2020-05-22,5.481654644012451,12.261959075927734,2.8137969970703125,3.490793228149414
2020-05-26,5.538971900939941,12.905364990234375,2.924412965774536,3.5472471714019775
2020-05-27,5.617133140563965,13.628532409667969,2.9797203540802,4.215297222137451
2020-05-28,5.492076396942139,13.702980041503906,3.054161548614502,4.140024185180664
2020-05-29,5.4243364334106445,13.750834465026855,3.054161548614502,4.619889736175537
2020-06-01,5.611923694610596,14.357020378112793,3.179389715194702,4.8268914222717285
2020-06-02,5.882877826690674,14.77709674835205,3.2559170722961426,4.43170690536499
2020-06-03,6.216363430023193,15.835262298583984,3.353316307067871,4.902163028717041
2020-06-04,6.252838134765625,16.31382942199707,3.415931463241577,5.03389310836792
2020-06-05,6.8520684242248535,17.425167083740234,3.6176860332489014,5.203257083892822
2020-06-08,7.024021148681641,17.940959930419922,3.6107289791107178,5.269120693206787
2020-06-09,6.820804119110107,16.792394638061523,3.485501527786255,5.269120693206787
2020-06-10,6.54984712600708,15.750184059143066,3.3324456214904785,5.165620803833008
2020-06-11,5.726557731628418,14.442096710205078,3.123732805252075,4.666935443878174
2020-06-12,5.914143085479736,15.106776237487793,3.2141735553741455,4.5163893699646
2020-06-15,5.835981369018555,15.436456680297852,3.2141735553741455,4.4975714683532715
2020-06-16,6.22678279876709,14.606937408447266,3.2280867099761963,4.93039083480835
2020-06-17,5.966249942779541,14.707971572875977,3.1724319458007812,4.892755508422852
2020-06-18,5.903720378875732,14.548450469970703,3.1724319458007812,4.920982360839844
2020-06-19,5.8933000564575195,14.569716453552246,3.137645959854126,4.920982360839844
2020-06-22,5.841193199157715,13.867818832397461,3.0332913398742676,4.7422099113464355
2020-06-23,6.060042381286621,14.197498321533203,3.1446032524108887,4.836300373077393
2020-06-24,5.74739933013916,14.016705513000488,3.019376754760742,5.127983570098877
2020-06-25,5.888089656829834,14.133687973022461,3.1446032524108887,5.175029754638672
2020-06-26,5.726557731628418,14.032659530639648,3.0402469635009766,4.93980073928833
2020-06-29,5.7995076179504395,14.117697715759277,3.010146379470825,5.137392520904541
2020-06-30,5.7995076179504395,14.16075611114502,3.0521488189697266,5.127983570098877
2020-07-01,5.783875942230225,14.36528491973877,3.0521488189697266,4.9774370193481445
2020-07-02,5.929774284362793,14.698982238769531,3.1501522064208984,5.306758403778076
2020-07-06,6.018357276916504,14.81201457977295,3.2061550617218018,5.523168087005615
2020-07-07,5.872457504272461,14.747424125671387,3.185154914855957,5.199833393096924
2020-07-08,5.950617790222168,15.274886131286621,3.2831599712371826,5.360555171966553
2020-07-09,5.820349216461182,14.881979942321777,3.241157054901123,5.275467395782471
2020-07-10,5.955828666687012,15.129566192626953,3.2481555938720703,5.284921169281006
2020-07-13,5.971459865570068,14.704367637634277,3.262157917022705,4.5853071212768555
2020-07-14,6.205941200256348,14.478310585021973,3.2691597938537598,4.689304351806641
2020-07-15,6.195520401000977,14.580574989318848,3.31816029548645,4.783845901489258
2020-07-16,6.17467737197876,14.639780044555664,3.332162857055664,4.991840362548828
2020-07-17,6.294523239135742,14.306077003479004,3.2971601486206055,4.859480381011963
2020-07-20,6.106938362121582,13.886260986328125,3.220155715942383,4.916204929351807
2020-07-21,6.4508442878723145,14.790480613708496,3.3671646118164062,4.8689351081848145
2020-07-22,6.383106231689453,14.962714195251465,3.381164312362671,4.9067511558532715
2020-07-23,6.320577621459961,15.05959701538086,3.3741636276245117,4.840571403503418
2020-07-24,6.289312839508057,14.984246253967285,3.311161994934082,4.925660133361816
2020-07-27,6.357051849365234,15.420206069946289,3.3461625576019287,4.840571403503418
2020-07-28,6.195520401000977,15.17800521850586,3.311161994934082,5.0012946128845215
2020-07-29,6.315366268157959,15.344857215881348,3.3251609802246094,4.8689351081848145
2020-07-30,6.122570991516113,15.221065521240234,3.2941906452178955,4.812209606170654
2020-07-31,6.065252780914307,15.027303695678711,3.2167627811431885,4.679849624633789
2020-08-03,5.971459865570068,14.585955619812012,3.1815686225891113,4.821664810180664
2020-08-04,6.065252780914307,14.230727195739746,3.1674904823303223,4.850027084350586
2020-08-05,6.0965166091918945,14.203814506530762,3.174529790878296,4.8689351081848145
2020-08-06,6.039199352264404,14.12308120727539,3.174529790878296,5.360555171966553
2020-08-07,5.971459865570068,13.541793823242188,3.118217706680298,5.124199867248535
2020-08-10,6.018357276916504,14.289933204650879,3.153412342071533,5.294375419616699
2020-08-11,6.039199352264404,14.327609062194824,3.237879753112793,5.388916969299316
2020-08-12,6.169467449188232,14.128458976745605,3.1815686225891113,5.266012668609619
2020-08-13,6.028777122497559,14.284547805786133,3.237879753112793,5.341646194458008
2020-08-14,6.007934093475342,14.149994850158691,3.188607931137085,5.341646194458008
2020-08-17,5.971459865570068,13.810911178588867,3.125258684158325,5.294375419616699
2020-08-18,6.028777122497559,14.252252578735352,3.160451889038086,5.16201639175415
2020-08-19,6.018357276916504,14.322226524353027,3.251957416534424,5.105289936065674
2020-08-20,5.908931732177734,14.446015357971191,3.251957416534424,5.0012946128845215
2020-08-21,5.877667427062988,14.311461448669434,3.2308404445648193,5.039111137390137
2020-08-24,6.007934093475342,14.698982238769531,3.322345018386841,5.039111137390137
2020-08-25,6.044410228729248,15.011151313781738,3.4068121910095215,5.2187418937683105
2020-08-26,5.945406913757324,15.172623634338379,3.4068121910095215,5.332192897796631
2020-08-27,5.872457504272461,15.129566192626953,3.3997738361358643,5.322738170623779
2020-08-28,6.0808844566345215,15.479414939880371,3.5179829597473145,5.322738170623779
2020-08-31,5.934985160827637,15.102654457092285,3.4471993446350098,5.209287643432617
2020-09-01,6.21115255355835,16.249074935913086,3.6029248237609863,5.237649440765381
2020-09-02,6.169467449188232,16.270605087280273,3.6737093925476074,5.199833393096924
2020-09-03,6.117359161376953,16.033784866333008,3.6241579055786133,5.086382865905762
2020-09-04,6.028777122497559,16.08761215209961,3.6029248237609863,5.029657363891602
2020-09-08,5.736979961395264,15.683940887451172,3.496746778488159,5.095836639404297
2020-09-09,5.830770969390869,15.926142692565918,3.5250613689422607,4.887843132019043
2020-09-10,5.648397445678711,15.334092140197754,3.475512742996216,4.9540228843688965
2020-09-11,5.679661273956299,15.070358276367188,3.475512742996216,4.8689351081848145
2020-09-14,5.6536078453063965,14.908892631530762,3.468435049057007,4.802754878997803
2020-09-15,5.705714702606201,14.833539009094238,3.4188849925994873,4.840571403503418
2020-09-16,5.783875942230225,14.946569442749023,3.4471993446350098,4.897297382354736
2020-09-17,5.778664588928223,14.725897789001465,3.43304181098938,5.020203113555908
2020-09-18,5.778664588928223,14.6074857711792,3.411807060241699,4.991840362548828
2020-09-21,5.523340702056885,14.413724899291992,3.362257480621338,4.925660133361816
2020-09-22,5.481654644012451,14.085405349731445,3.3056304454803467,4.887843132019043
2020-09-23,5.320123195648193,13.832438468933105,3.2490031719207764,4.897297382354736
2020-09-24,5.294069766998291,14.06387710571289,3.298551321029663,4.991840362548828
2020-09-25,5.174223899841309,13.940083503723145,3.2560813426971436,4.9540228843688965
2020-09-28,5.288858413696289,13.999459266662598,3.3056304454803467,4.982385158538818
2020-09-29,5.101273536682129,13.63994312286377,3.2814295291900635,4.894941806793213
2020-09-30,5.127327919006348,13.91775131225586,3.2814295291900635,5.037513256072998
2020-10-01,5.049166679382324,13.977672576904297,3.2956645488739014,4.989989757537842
2020-10-02,5.106484889984131,14.081165313720703,3.274310350418091,4.989989757537842
2020-10-05,5.221119403839111,14.206454277038574,3.2814295291900635,4.904445171356201
2020-10-06,5.174223899841309,14.097508430480957,3.2600743770599365,4.9804840087890625
2020-10-07,5.169013023376465,13.983119010925293,3.2814295291900635,5.237112522125244
2020-10-08,5.30449104309082,14.179217338562012,3.302781820297241,5.246617794036865
2020-10-09,5.236751556396484,14.342638969421387,3.302781820297241,5.265626907348633
2020-10-12,5.169013023376465,14.053932189941406,3.2529563903808594,5.892938613891602
2020-10-13,5.0595879554748535,13.765228271484375,3.2316019535064697,5.788386821746826
2020-10-14,5.111695289611816,13.983119010925293,3.1817755699157715,5.674330234527588
2020-10-15,5.064798831939697,13.765228271484375,3.2600743770599365,5.674330234527588
2020-10-16,5.033534526824951,13.90685749053955,3.2956645488739014,5.645816326141357
2020-10-19,5.0595879554748535,14.271825790405273,3.2671923637390137,5.465226650238037
2020-10-20,5.127327919006348,14.669472694396973,3.324138641357422,5.531760215759277
2020-10-21,5.064798831939697,14.702156066894531,3.388200044631958,5.43671178817749
2020-10-22,5.148169994354248,14.288163185119629,3.388200044631958,5.398692607879639
2020-10-23,5.096062660217285,14.533291816711426,3.3526103496551514,5.18958854675293
2020-10-26,4.98663854598999,14.674914360046387,3.324138641357422,5.2085981369018555
2020-10-27,4.965795516967773,14.348084449768066,3.274310350418091,5.018504619598389
2020-10-28,4.647943019866943,13.64538860321045,3.1888933181762695,4.847419261932373
2020-10-29,4.715682506561279,13.4928617477417,3.21024751663208,4.429209232330322
2020-10-30,4.819895267486572,13.885068893432617,3.2510650157928467,4.286639213562012
2020-11-02,4.877213954925537,14.015802383422852,3.3011927604675293,4.761875152587891
2020-11-03,4.971006870269775,14.309952735900879,3.3262546062469482,4.92345666885376
2020-11-04,5.070009231567383,14.326294898986816,3.351317882537842,4.7713799476623535
2020-11-05,5.106484889984131,14.707602500915527,3.4515724182128906,5.132559299468994
2020-11-06,5.106484889984131,14.838336944580078,3.4515724182128906,5.056521892547607
2020-11-09,5.523340702056885,15.884210586547852,3.5876307487487793,5.5032453536987305
2020-11-10,5.721346855163574,15.949578285217285,3.644916534423828,5.797892093658447
2020-11-11,5.768243312835693,15.987709045410156,3.6663994789123535,5.607798099517822
2020-11-12,5.617133140563965,15.709898948669434,3.5733070373535156,5.626806259155273
2020-11-13,5.726557731628418,15.91689395904541,3.5733070373535156,5.750368118286133
2020-11-16,6.0808844566345215,16.95732307434082,3.637756109237671,5.835910797119141
2020-11-17,6.153834342956543,16.12933921813965,3.5876307487487793,5.9879865646362305
2020-11-18,6.049621105194092,16.472515106201172,3.623434543609619,5.598292827606201
2020-11-19,6.169467449188232,16.270967483520508,3.623434543609619,5.8454155921936035
2020-11-20,6.185098648071289,16.43983268737793,3.6950430870056152,5.655319690704346
2020-11-23,6.320577621459961,16.554222106933594,3.8597443103790283,5.873930931091309
2020-11-24,6.456055164337158,17.071714401245117,4.010125637054443,5.77888298034668
2020-11-25,6.529004096984863,16.80479621887207,3.9385149478912354,5.8454155921936035
2020-11-27,6.278891086578369,16.77211570739746,4.015516757965088,5.512750148773193
2020-11-30,6.002724647521973,16.586910247802734,4.080280780792236,5.5697784423828125
2020-12-01,6.2580485343933105,17.594648361206055,4.224207401275635,5.7123494148254395
2020-12-02,6.320577621459961,17.94327163696289,4.346543788909912,5.721853256225586
2020-12-03,6.388317108154297,18.199296951293945,4.411309719085693,5.721853256225586
2020-12-04,6.700957298278809,19.185253143310547,4.59841251373291,5.8454155921936035
2020-12-07,6.617587089538574,19.27240562438965,4.612803936004639,5.892938613891602
2020-12-08,6.601954936981201,19.637374877929688,4.612803936004639,5.797892093658447
2020-12-09,6.716590881347656,20.340068817138672,4.713552951812744,5.246617794036865
2020-12-10,7.044865131378174,20.754056930541992,4.799908638000488,5.6933393478393555
2020-12-11,6.982336044311523,20.639665603637695,4.742337703704834,5.8644256591796875
2020-12-14,6.925018787384033,20.999189376831055,4.807105541229248,6.387186050415039
2020-12-15,7.024021148681641,22.148563385009766,4.9078521728515625,6.786386013031006
2020-12-16,7.164709091186523,22.235715866088867,4.979816436767578,6.719851493835449
2020-12-17,7.232448577880859,22.48628807067871,5.037384986877441,6.700843334197998
2020-12-18,7.107393264770508,22.867597579956055,5.030187606811523,6.529757499694824
2020-12-21,6.789539337158203,21.631071090698242,4.936636924743652,6.51074743270874
2020-12-22,6.77911901473999,21.832622528076172,4.900655746459961,6.653318881988525
2020-12-23,6.867700099945068,21.81083106994629,4.936636924743652,6.6248040199279785
2020-12-24,6.763486385345459,21.941566467285156,4.936636924743652,6.748365879058838
2020-12-28,6.758275985717773,22.115875244140625,4.915048122406006,6.843414306640625
2020-12-29,6.820804119110107,22.242158889770508,4.979816436767578,6.653318881988525
2020-12-30,6.836435794830322,22.483739852905273,5.000772476196289,6.63232421875
2020-12-31,6.7270121574401855,22.06096839904785,4.971866607666016,6.594154357910156
2021-01-04,6.747854709625244,21.769975662231445,4.950185775756836,6.288780212402344
2021-01-05,6.925018787384033,21.693105697631836,4.827334880828857,6.699125289916992
2021-01-06,7.055285453796387,22.104896545410156,4.921278953552246,6.680039405822754
2021-01-07,7.128236293792725,21.802915573120117,4.899599075317383,6.65140962600708
2021-01-08,7.1959733963012695,21.901744842529297,4.921278953552246,6.575066566467285
2021-01-11,7.117813587188721,21.28680419921875,4.755066871643066,6.460551738739014
2021-01-12,7.362717628479004,21.885276794433594,4.8490142822265625,6.613239288330078
2021-01-13,7.279345512390137,21.638200759887695,4.820108413696289,6.527352809906006
2021-01-14,7.519038200378418,21.852333068847656,4.899599075317383,6.555981159210205
2021-01-15,7.227238655090332,21.28131103515625,4.834561824798584,6.670496940612793
2021-01-19,7.321031093597412,21.13856315612793,4.812881946563721,6.737297058105469
2021-01-20,7.331452369689941,21.30876922607422,4.85623836517334,7.023583889007568
2021-01-21,7.227238655090332,20.6444149017334,4.827334880828857,6.994955539703369
2021-01-22,6.992756366729736,19.859264373779297,4.762296199798584,6.947241306304932
2021-01-25,6.768697738647461,19.24981689453125,4.755066871643066,6.8995256423950195
2021-01-26,6.826014995574951,18.964311599731445,4.617763996124268,6.861354827880859
2021-01-27,6.419581413269043,18.60193634033203,4.567179203033447,6.699125289916992
2021-01-28,6.315366268157959,19.085100173950195,4.747193336486816,6.680039405822754
2021-01-29,5.929774284362793,19.32119369506836,4.652829647064209,6.479638576507568
2021-02-01,6.086095809936523,19.694551467895508,4.689126968383789,6.680039405822754
2021-02-02,6.2215728759765625,20.11732292175293,4.81978178024292,6.699125289916992
2021-02-03,6.195520401000977,19.8976993560791,4.856075763702393,6.746840000152588
2021-02-04,6.2424163818359375,19.743968963623047,4.848817348480225,6.823182582855225
2021-02-05,6.320577621459961,20.00750732421875,4.87785005569458,6.823182582855225
2021-02-08,6.445633411407471,20.183208465576172,4.928659915924072,6.842268943786621
2021-02-09,6.398736953735352,20.02947235107422,4.899627685546875,6.823182582855225
2021-02-10,6.419581413269043,20.051433563232422,4.906885623931885,6.823182582855225
2021-02-11,6.362261772155762,19.793378829956055,4.906885623931885,6.823182582855225
2021-02-12,6.403947830200195,20.013002395629883,4.950439453125,6.947241306304932
2021-02-16,6.55505895614624,19.71101951599121,4.899627685546875,6.994955539703369
2021-02-17,6.539426326751709,19.700042724609375,4.848817348480225,7.061756134033203
2021-02-18,6.367473125457764,19.48042106628418,4.870593070983887,7.1667280197143555
2021-02-19,6.310154914855957,19.50787353515625,4.848817348480225,6.994955539703369
2021-02-22,6.487318992614746,19.387081146240234,4.79074764251709,7.109469413757324
2021-02-23,6.711379528045654,19.650623321533203,4.768970012664795,6.937698841094971
2021-02-24,6.7270121574401855,19.700042724609375,4.81978178024292,7.109469413757324
2021-02-25,6.596744060516357,18.3438777923584,4.605536937713623,7.243072032928467
2021-02-26,6.383106231689453,18.3658390045166,4.576387405395508,7.052213191986084
2021-03-01,6.476898193359375,18.865482330322266,4.714845180511475,7.061756134033203
2021-03-02,6.430002212524414,18.492124557495117,4.627399921417236,7.3480424880981445
2021-03-03,6.430002212524414,18.38780403137207,4.605536937713623,8.006505012512207
2021-03-04,6.523794174194336,18.25602912902832,4.590963363647461,8.292790412902832
2021-03-05,6.940650463104248,18.3438777923584,4.576387405395508,8.350050926208496
2021-03-08,6.789539337158203,18.124258041381836,4.561813831329346,9.256624221801758
2021-03-09,6.758275985717773,18.38780403137207,4.6492600440979,9.352054595947266
2021-03-10,6.96670389175415,18.717233657836914,4.751283168792725,9.256624221801758
2021-03-11,6.992756366729736,18.964311599731445,4.787716388702393,9.399771690368652
2021-03-12,6.914595127105713,18.881948471069336,4.700270175933838,9.495197296142578
2021-03-15,7.310611248016357,18.98077964782715,4.758569240570068,9.87691593170166
2021-03-16,7.2011847496032715,18.73370361328125,4.736706256866455,10.115488052368164
2021-03-17,7.227238655090332,18.70625114440918,4.656546592712402,10.115488052368164
2021-03-18,6.820804119110107,18.43721580505371,4.612824440002441,10.18228816986084
2021-03-19,6.96670389175415,18.3768253326416,4.590963363647461,10.401774406433105
2021-03-22,6.961491584777832,18.17367172241211,4.525376319885254,10.230005264282227
2021-03-23,6.596744060516357,18.074838638305664,4.627399921417236,9.562000274658203
2021-03-24,6.716590881347656,17.910125732421875,4.605536937713623,9.733771324157715
2021-03-25,6.617587089538574,18.12974739074707,4.510802745819092,9.981887817382812
2021-03-26,6.711379528045654,17.608144760131836,4.569100379943848,10.535378456115723
2021-03-29,6.6957478523254395,17.602657318115234,4.46707820892334,11.165206909179688
2021-03-30,6.622797966003418,17.547752380371094,4.525376319885254,11.450270652770996
2021-03-31,6.680115222930908,17.564224243164062,4.532665252685547,11.498099327087402
2021-04-01,6.685325622558594,17.59779167175293,4.507056713104248,11.55549144744873
2021-04-05,6.575901508331299,17.916950225830078,4.5948567390441895,11.66071605682373
2021-04-06,6.5654802322387695,17.92795181274414,4.616806983947754,11.737244606018066
2021-04-07,6.638429641723633,18.049015045166016,4.572906970977783,11.603324890136719
2021-04-08,6.560269832611084,18.28013038635254,4.63875675201416,11.976388931274414
2021-04-09,6.461266040802002,18.291135787963867,4.609488010406494,12.569467544555664
2021-04-12,6.487318992614746,17.85641860961914,4.5216898918151855,12.932969093322754
2021-04-13,6.466476917266846,17.806894302368164,4.558272838592529,12.014654159545898
2021-04-14,6.648850917816162,18.142560958862305,4.5875396728515625,12.492942810058594
2021-04-15,6.669693470001221,18.467222213745117,4.631441116333008,11.804205894470215
2021-04-16,6.6957478523254395,18.626802444458008,4.682655334472656,11.507664680480957
2021-04-19,6.711379528045654,18.23611068725586,4.5509562492370605,12.25379753112793
2021-04-20,6.529252529144287,17.806894302368164,4.5875396728515625,11.641584396362305
2021-04-21,6.5659942626953125,17.977479934692383,4.5875396728515625,11.125031471252441
2021-04-22,6.508259296417236,17.68583106994629,4.5875396728515625,11.622452735900879
2021-04-23,6.466270923614502,17.399690628051758,4.572906970977783,11.928560256958008
2021-04-26,6.476767063140869,17.33365821838379,4.5875396728515625,12.110308647155762
2021-04-27,6.461021423339844,17.537260055541992,4.5875396728515625,12.416415214538574
2021-04-28,6.644721508026123,17.328153610229492,4.4924211502075195,12.081611633300781
2021-04-29,6.5659942626953125,16.97597885131836,4.451290130615234,11.804205894470215
2021-04-30,6.209089756011963,16.4697265625,4.34845495223999,11.440705299377441
2021-05-03,6.156602382659912,15.957969665527344,4.113401412963867,11.651152610778809
2021-05-04,6.098868370056152,15.80389404296875,3.9518046379089355,11.670284271240234
2021-05-05,6.2353315353393555,16.040508270263672,4.010566711425781,11.517230033874512
2021-05-06,6.335055828094482,16.56327247619629,4.08402156829834,11.19199275970459
2021-05-07,6.424281597137451,16.89893913269043,4.201547622680664,11.708544731140137
2021-05-10,6.660467147827148,17.581281661987305,4.385180950164795,15.33398723602295
2021-05-11,6.524004936218262,16.992483139038086,4.311727523803711,16.032289505004883
2021-05-12,6.649971961975098,16.667827606201172,4.260310173034668,14.66438102722168
2021-05-13,6.4872636795043945,16.65682029724121,4.30438232421875,15.25745964050293
2021-05-14,6.81792688369751,17.509750366210938,4.4145636558532715,15.716614723205566
2021-05-17,6.838919162750244,16.948467254638672,4.2970356941223145,16.443620681762695
2021-05-18,6.712954044342041,16.953968048095703,4.326417922973633,17.180191040039062
2021-05-19,6.670965671539307,16.766878128051758,4.2970356941223145,16.787994384765625
2021-05-20,6.539751052856445,16.50824546813965,4.267653465270996,18.50983428955078
2021-05-21,6.3822922706604,16.22209930419922,4.311727523803711,17.84023094177246
2021-05-24,6.455772399902344,16.211095809936523,4.2382731437683105,18.06980323791504
